Title,Title_URL,Content
Vessel in the Form of a Kneeling Woman,https://www.brooklynmuseum.org/opencollection/objects/3534,"
      Vessel in the Form of a Kneeling Womanca. 1336–1327 B.C.E., ca. 1327–1323 b.c, or ca. 1323–1295 B.C.E.    "
Statue of Metjetji,https://www.brooklynmuseum.org/opencollection/objects/3545,"
      Statue of Metjetjica. 2371–2288 B.C.E.    "
Falcon-Headed Sun-God,https://www.brooklynmuseum.org/opencollection/objects/3560,"
      Falcon-Headed Sun-Godca. 100–30 B.C.E.    "
One of the Four Sons of Horus,https://www.brooklynmuseum.org/opencollection/objects/3562,"
      One of the Four Sons of Horusca. 664–after 30 B.C.E.    "
One of the Four Sons of Horus,https://www.brooklynmuseum.org/opencollection/objects/3563,"
      One of the Four Sons of Horusca. 664–after 30 B.C.E.    "
One of the Four Sons of Horus,https://www.brooklynmuseum.org/opencollection/objects/3564,"
      One of the Four Sons of Horusca. 664–after 30 B.C.E.    "
Erotic Musicians,https://www.brooklynmuseum.org/opencollection/objects/3649,"
      Erotic Musicians305–30 B.C.E.    "
Funerary Figurine of Petamenophis,https://www.brooklynmuseum.org/opencollection/objects/3681,"
      EgyptianFunerary Figurine of Petamenophisca. 670–650 B.C.E.    "
Funerary Figurine of Montuemhat,https://www.brooklynmuseum.org/opencollection/objects/3695,"
      EgyptianFunerary Figurine of Montuemhatca. 670–650 B.C.E.    "
Terminal from a Broad Collar,https://www.brooklynmuseum.org/opencollection/objects/3737,"
      Terminal from a Broad Collar305–30 B.C.E.    "
Lady Tjepu,https://www.brooklynmuseum.org/opencollection/objects/3743,"
      Lady Tjepuca. 1390–1353 B.C.E.    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/3751,"
      Bowlca. 1295–1185 B.C.E.    "
Crocodile Head and Ibis,https://www.brooklynmuseum.org/opencollection/objects/3771,"
      Crocodile Head and Ibis305–30 B.C.E.    "
Temple Relief of a King as a Child Protected by a Goddess,https://www.brooklynmuseum.org/opencollection/objects/3788,"
      Egyptian; NubianTemple Relief of a King as a Child Protected by a Goddessca. 700–670 B.C.E.    "
Head of a King or Deity,https://www.brooklynmuseum.org/opencollection/objects/3892,"
      Head of a King or Deity4th century B.C.E.    "
Vase of Pepy I,https://www.brooklynmuseum.org/opencollection/objects/3957,"
      Vase of Pepy Ica. 2338–2298 B.C.E.    "
Bust of Isis,https://www.brooklynmuseum.org/opencollection/objects/4018,"
      Bust of Isis305–30 B.C.E.    "
Ostrakon with Demotic Inscription,https://www.brooklynmuseum.org/opencollection/objects/4180,"
      Ostrakon with Demotic Inscription305–30 B.C.E.    "
Palette in the Shape of a Boat,https://www.brooklynmuseum.org/opencollection/objects/4229,"
      Palette in the Shape of a Boatca. 3700–3600 B.C.E.    "
Palette or Amulet in the Shape of a Turtle,https://www.brooklynmuseum.org/opencollection/objects/4230,"
      Palette or Amulet in the Shape of a Turtleca. 3500–3300 B.C.E.    "
Head of a Mature Man,https://www.brooklynmuseum.org/opencollection/objects/4243,"
      Head of a Mature Manearly 2nd century B.C.E.    "
Relief of the God Ptah,https://www.brooklynmuseum.org/opencollection/objects/4244,"
      Relief of the God Ptah4th–3rd century B.C.E.    "
Woman with Earrings,https://www.brooklynmuseum.org/opencollection/objects/4296,"
      Woman with Earrings100–105 C.E.    "
The Dinner Party,https://www.brooklynmuseum.org/opencollection/objects/5167,"
      Judy ChicagoAmerican, born 1939The Dinner Party1974–1979    "
Woman and Children on a Bed,https://www.brooklynmuseum.org/opencollection/objects/8607,"
      Woman and Children on a Bedca. 1539–1292 B.C.E.    "
Inscribed Jar,https://www.brooklynmuseum.org/opencollection/objects/9336,"
      Inscribed Jarca. 1539–1292 B.C.E., or later    "
Jug,https://www.brooklynmuseum.org/opencollection/objects/18616,"
      Jug13th century    "
Large Cup,https://www.brooklynmuseum.org/opencollection/objects/18618,"
      Large Cup13th century    "
Large Stand (Tobouret),https://www.brooklynmuseum.org/opencollection/objects/21485,"
      Large Stand (Tobouret)13th century    "
Sunk Relief of Ramessesemperre,https://www.brooklynmuseum.org/opencollection/objects/44925,"
      Sunk Relief of Ramessesemperreca. 1279–1213 B.C.E. or ca. 1213–1204 B.C.E.    "
Manuel of Tesuque,https://www.brooklynmuseum.org/opencollection/objects/45648,"
      Treva WheeteAmerican, ca. 1890s–ca. 1963Manuel of Tesuque1935    "
Bound Manuscript of the Khamsa of Amīr K͟husrau Dehlavī,https://www.brooklynmuseum.org/opencollection/objects/47026,"
      Amir K?husrau DehlaviBound Manuscript of the Khamsa of Amīr K͟husrau Dehlavīlate 16th century    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/54055,"
      Vase13th century    "
One of the Four Sons of Horus,https://www.brooklynmuseum.org/opencollection/objects/65617,"
      One of the Four Sons of Horusca. 664 B.C.E.–after 30 B.C.E.    "
Relief Blocks from the Tomb of the Vizier Nespeqashuty,https://www.brooklynmuseum.org/opencollection/objects/66621,"
      Relief Blocks from the Tomb of the Vizier Nespeqashutyca. 664–610 B.C.E.    "
"Head of a Roman Nobleman, Possibly Marc Antony",https://www.brooklynmuseum.org/opencollection/objects/68003,"
      PtolemaicHead of a Roman Nobleman, Possibly Marc Antonyca. 30 B.C.E.– 50 C.E.    "
Fragment of a Temple Relief,https://www.brooklynmuseum.org/opencollection/objects/69292,"
      Fragment of a Temple Reliefca. 380 B.C.E.–30 B.C.E.    "
Acclaiming the King,https://www.brooklynmuseum.org/opencollection/objects/85884,"
      Acclaiming the Kingca. 1353–1336 B.C.E.    "
Armchair (Renaissance Revival style),https://www.brooklynmuseum.org/opencollection/objects/97555,"
      Armchair (Renaissance Revival style)ca. 1875    "
Tara,https://www.brooklynmuseum.org/opencollection/objects/98791,"
      Tara16th century    "
Side Chair,https://www.brooklynmuseum.org/opencollection/objects/99787,"
      Charles-Honoré LannuierAmerican, born France, 1779–1819Side Chair1815–1819    "
Portrait of an Emir,https://www.brooklynmuseum.org/opencollection/objects/100152,"
      Portrait of an Emir1855    "
Woman's Equality,https://www.brooklynmuseum.org/opencollection/objects/102347,"
      Marisol (Marisol Escobar)Venezuelan, born France, 1930–2016Woman's Equality1975    "
"Jade ""Mountain""",https://www.brooklynmuseum.org/opencollection/objects/103733,"
      Jade ""Mountain""18th century    "
Primary Concerns at Cranbrook,https://www.brooklynmuseum.org/opencollection/objects/107943,"
      George MiyasakiAmerican, 1935–2013Primary Concerns at Cranbrook1980    "
The Builders,https://www.brooklynmuseum.org/opencollection/objects/111228,"
      Jacob Lawrence; Ives-Sillman; IBMThe Builders1974    "
Head of a Woman Wearing an Elaborate Wig,https://www.brooklynmuseum.org/opencollection/objects/116948,"
      Head of a Woman Wearing an Elaborate Wigca. 1352–1190 B.C.E.    "
"Book of the Dead of the Goldworker of Amun, Sobekmose",https://www.brooklynmuseum.org/opencollection/objects/118297,"
      Book of the Dead of the Goldworker of Amun, Sobekmoseca. 1500–1480 B.C.E.    "
Celestial Sphere,https://www.brooklynmuseum.org/opencollection/objects/120618,"
      Celestial Sphere18th century    "
"The Friends of `Ali at the Hunt, Page from an Illustrated Manuscript of the Khwavarannama of Muhammad b. Husam",https://www.brooklynmuseum.org/opencollection/objects/124945,"
      The Friends of `Ali at the Hunt, Page from an Illustrated Manuscript of the Khwavarannama of Muhammad b. Husamca....    "
"Candlestick with Arabic Inscriptions in Thuluth, Naskh, and Kufic Scripts",https://www.brooklynmuseum.org/opencollection/objects/125971,"
      Candlestick with Arabic Inscriptions in Thuluth, Naskh, and Kufic Scriptsfirst half of the 14th century    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/167035,"
      Vasefirst half of 15th century    "
"Mummy Bandage, Wen-nefer, born of Ta-amun",https://www.brooklynmuseum.org/opencollection/objects/184348,"
      Mummy Bandage, Wen-nefer, born of Ta-amun332 B.C.E.–1st century C.E.    "
Face from an Anthropoid Coffin,https://www.brooklynmuseum.org/opencollection/objects/185798,"
      Face from an Anthropoid Coffin1075–656 B.C.E.    "
"Eye and Finger, Chicago 1940",https://www.brooklynmuseum.org/opencollection/objects/197565,"
      Nathan Lerner; Douglas Munson; Gordon Wagner; Phos Press, ChicagoEye and Finger, Chicago 1940Printed 1983    "
Ink Rock,https://www.brooklynmuseum.org/opencollection/objects/217135,"
      Zhang Jian-JunChinese, born 1955Ink Rock2019    "
LOVE RULES,https://www.brooklynmuseum.org/opencollection/objects/224721,"
      Hank Willis ThomasAmerican, born 1976LOVE RULES2018    "
Crucifix,https://www.brooklynmuseum.org/opencollection/objects/923,"
      UnknownCrucifixlate 18th–early 19th century    "
Resting Stag,https://www.brooklynmuseum.org/opencollection/objects/1125,"
      Elie NadelmanAmerican, 1882–1946Resting Stagca. 1915    "
"Lounge Chair, Model 654W",https://www.brooklynmuseum.org/opencollection/objects/1178,"
      Jens Risom; H. G. Knoll Associates, Inc.Lounge Chair, Model 654WDesigned 1941; Manufactured ca. 1946    "
Pitcher,https://www.brooklynmuseum.org/opencollection/objects/1200,"
      Charles Cartlidge & Co.1848–1856Pitcherca. 1850    "
"Platter, After Henry Will",https://www.brooklynmuseum.org/opencollection/objects/1512,"
      Jay Thomas StaufferPlatter, After Henry Will1974 (after original of 1761–1793)    "
"Armchair ""Statton""",https://www.brooklynmuseum.org/opencollection/objects/1561,"
      Russel Wright; Statton Furniture CompanyArmchair ""Statton""Designed 1950; Manufactured ca. 1951    "
Jug,https://www.brooklynmuseum.org/opencollection/objects/1596,"
      Daniel GoodaleJug1818–1830    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/1631,"
      James PrestiniAmerican, 1908–1993Bowlca. 1943–1953    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/1633,"
      James PrestiniAmerican, 1908–1993Vaseca. 1943–1953    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/1634,"
      James PrestiniAmerican, 1908–1993Bowlca. 1943–1953    "
Tea Kettle on Stand,https://www.brooklynmuseum.org/opencollection/objects/1648,"
      Manning Bowman and Co.1857–presentTea Kettle on Standca. 1935    "
"Cigarette Lighter, ""Ronson Touch-Tip""",https://www.brooklynmuseum.org/opencollection/objects/1708,"
      Louis V. Aronson; Art Metal Works, Inc.Cigarette Lighter, ""Ronson Touch-Tip""ca. 1935    "
Chair,https://www.brooklynmuseum.org/opencollection/objects/1709,"
      Frank Lloyd WrightAmerican, 1867–1959Chairca. 1940    "
Interlocking Occasional Table,https://www.brooklynmuseum.org/opencollection/objects/1747,"
      David ZelmanInterlocking Occasional Table1985    "
Interlocking Occasional Table,https://www.brooklynmuseum.org/opencollection/objects/1748,"
      David ZelmanInterlocking Occasional Table1985    "
Interlocking Occasional Table,https://www.brooklynmuseum.org/opencollection/objects/1749,"
      David ZelmanInterlocking Occasional Tableca. 1985    "
"""Beta"" Chair",https://www.brooklynmuseum.org/opencollection/objects/1751,"
      Nathan George Horwitt; Howell Manufacturing Company""Beta"" Chair1930    "
"Table, One of Pair",https://www.brooklynmuseum.org/opencollection/objects/1777,"
      Alfons Bach; Lloyd Loom Manufacturing Co.Table, One of Pairca. 1937    "
"""Blongo"" Side Chair",https://www.brooklynmuseum.org/opencollection/objects/1780,"
      Leo BlackmanAmerican, born 1956""Blongo"" Side Chairca. 1984    "
"Ice Bucket, Part of Five-piece Set",https://www.brooklynmuseum.org/opencollection/objects/1789,"
      Elsa Tennhardt; E. & J. Bass CompanyIce Bucket, Part of Five-piece SetPatented 1928    "
Desk,https://www.brooklynmuseum.org/opencollection/objects/1800,"
      Gilbert Rohde; Troy Sunshade CompanyDeskca. 1934    "
Ashtray,https://www.brooklynmuseum.org/opencollection/objects/1827,"
      Queens Art Pewter, Ltd.1930–2000Ashtray1930    "
Radio Nurse,https://www.brooklynmuseum.org/opencollection/objects/1868,"
      Isamu Noguchi; Zenith Radio Corp.; Kurz-Kasch Inc.; Chicago Molded Products CorporationRadio NurseDesigned i...    "
Storage Unit,https://www.brooklynmuseum.org/opencollection/objects/2103,"
      Charles Eames; Ray Eames (Bernice Alexandra Kaiser); Herman Miller, Inc.Storage Unit1948–1954    "
Thermos Pitcher with Base and Lid,https://www.brooklynmuseum.org/opencollection/objects/2183,"
      Henry Dreyfuss; The American Thermos Bottle CompanyThermos Pitcher with Base and Lid1935    "
Folding Chair,https://www.brooklynmuseum.org/opencollection/objects/2335,"
      George Jacob HunzingerAmerican, born Germany, 1835–1898Folding Chairca. 1873    "
Looking Glass,https://www.brooklynmuseum.org/opencollection/objects/2415,"
      Looking Glassca.1740–1780    "
Looking Glass,https://www.brooklynmuseum.org/opencollection/objects/2416,"
      Looking Glassca. 1785–1810    "
Looking Glass,https://www.brooklynmuseum.org/opencollection/objects/2417,"
      Looking Glassca. 1768–1800    "
Figure of Mother and Child (Phemba),https://www.brooklynmuseum.org/opencollection/objects/2947,"
      YombeFigure of Mother and Child (Phemba)19th century    "
Stela with Image of Seth,https://www.brooklynmuseum.org/opencollection/objects/3189,"
      Stela with Image of Sethca. 664–30 B.C.E.    "
Hes-Vase with Cover,https://www.brooklynmuseum.org/opencollection/objects/3500,"
      Hes-Vase with Coverca. 1350–1295 B.C.E.    "
Pilgrim Bottle,https://www.brooklynmuseum.org/opencollection/objects/3550,"
      Pilgrim Bottle907–1125    "
Earrings in Form of Pendant Lotus Flowers,https://www.brooklynmuseum.org/opencollection/objects/3582,"
      Earrings in Form of Pendant Lotus Flowersca. 1539–1190 B.C.E.    "
Torso of Akhenaten,https://www.brooklynmuseum.org/opencollection/objects/3640,"
      Torso of Akhenatenca. 1352–1336 B.C.E.    "
Kohl Pot,https://www.brooklynmuseum.org/opencollection/objects/3651,"
      Kohl Potca. 1938–1700 B.C.E.    "
Shabty of Nebwau,https://www.brooklynmuseum.org/opencollection/objects/3689,"
      Shabty of Nebwauca. 1539–1400 B.C.E.    "
Gokoshima (Five-Pronged Vajra),https://www.brooklynmuseum.org/opencollection/objects/3809,"
      Gokoshima (Five-Pronged Vajra)12th–14th century    "
"Cabinet, One of Pair",https://www.brooklynmuseum.org/opencollection/objects/3902,"
      Cabinet, One of Pairca. 1600    "
Seated Bodhisattva Maitreya,https://www.brooklynmuseum.org/opencollection/objects/3928,"
      Seated Bodhisattva Maitreya557–581    "
Female Birth-God,https://www.brooklynmuseum.org/opencollection/objects/4118,"
      Female Birth-Godca. 1539–1425 B.C.E.    "
"Relief of Amun, Ahmose-Nefertari, and King Amunhotep I",https://www.brooklynmuseum.org/opencollection/objects/4247,"
      Relief of Amun, Ahmose-Nefertari, and King Amunhotep Ica. 1295–1190 B.C.E.    "
Vessel in the Form of a Mythological Animal,https://www.brooklynmuseum.org/opencollection/objects/4292,"
      Vessel in the Form of a Mythological Animal265–316 C.E.    "
Water Dish,https://www.brooklynmuseum.org/opencollection/objects/34444,"
      Water Dish1736–1795    "
Shabty of Senkamenseken,https://www.brooklynmuseum.org/opencollection/objects/49166,"
      NubianShabty of Senkamensekenca. 633–613 B.C.E.    "
Dish with a Seated Deer,https://www.brooklynmuseum.org/opencollection/objects/54003,"
      Dish with a Seated Deerlate 13th to 14th century    "
Relief Blocks from the Tomb of the Vizier Nespeqashuty,https://www.brooklynmuseum.org/opencollection/objects/66609,"
      Relief Blocks from the Tomb of the Vizier Nespeqashutyca. 664–610 B.C.E.    "
Relief Blocks from the Tomb of the Vizier Nespeqashuty,https://www.brooklynmuseum.org/opencollection/objects/66616,"
      Relief Blocks from the Tomb of the Vizier Nespeqashutyca. 664–610 B.C.E.    "
Relief Blocks from the Tomb of the Vizier Nespeqashuty,https://www.brooklynmuseum.org/opencollection/objects/66619,"
      Relief Blocks from the Tomb of the Vizier Nespeqashutyca. 664–610 B.C.E.    "
Relief Blocks from the Tomb of the Vizier Nespeqashuty,https://www.brooklynmuseum.org/opencollection/objects/66624,"
      Relief Blocks from the Tomb of the Vizier Nespeqashutyca. 664–610 B.C.E.    "
